Order_Id,Type
C397269722,Veg
E986759938,Other
C409137996,Other
B513124561,Non-Veg
C599667651,Non-Veg
E412824469,Other
A730822575,Other
C351056305,Non-Veg
E500710844,Non-Veg
B236787628,Veg
D325617273,Non-Veg
C849303337,Veg
D489549054,Other
D148583012,Other
B132515564,Other
C537556383,Veg
E689465607,Veg
A509955363,Other
C749196549,Veg
B357179025,Other
C362249321,Other
B704497466,Non-Veg
D846274483,Non-Veg
D613449460,Other
A343213176,Non-Veg
E891632069,Other
B120999717,Non-Veg
B929388950,Other
B291159082,Other
A599925477,Other
E829763046,Other
D814808652,Veg
E728766655,Non-Veg
D878165499,Veg
B488309381,Non-Veg
B488069416,Non-Veg
A821165317,Non-Veg
A897918486,Other
C585513691,Other
B973129199,Veg
E464378551,Other
A433874569,Veg
E394134051,Veg
A242420635,Non-Veg
E795651528,Veg
A635648021,Non-Veg
D977643333,Veg
D599484083,Non-Veg
A862282882,Other
A822741866,Non-Veg
A262633334,Other
C490500957,Non-Veg
B732759910,Non-Veg
E870476110,Veg
C239777001,Other
A991007648,Other
B450637503,Veg
E265087747,Other
B192775252,Non-Veg
E796278223,Non-Veg
E282678770,Non-Veg
C389066944,Veg
B819175108,Other
E312700923,Veg
A759693200,Non-Veg
C727327035,Non-Veg
E612076545,Other
D140789692,Other
C656300687,Non-Veg
E815286426,Non-Veg
B499728106,Non-Veg
E622891264,Veg
A836025645,Veg
A113846744,Veg
E409382197,Non-Veg
D337685214,Other
D997850834,Other
D331658293,Non-Veg
B331319778,Veg
E413936508,Non-Veg
D807188763,Veg
C348651541,Other
C159296136,Non-Veg
C636970743,Non-Veg
C880938980,Non-Veg
B727282964,Other
A881057832,Veg
E480676031,Non-Veg
B833307652,Other
C690453397,Other
E999767986,Veg
B185875468,Veg
B121002773,Non-Veg
D103699298,Other
B997911868,Veg
C427224471,Non-Veg
C345416182,Veg
B877671150,Non-Veg
E671712275,Veg
B703413597,Other
B771090375,Veg
B486498185,Veg
D729346960,Other
A868458246,Non-Veg
A664613828,Veg
A127013101,Other
C903432884,Veg
C791243083,Non-Veg
B158404142,Non-Veg
E348913251,Non-Veg
E785519767,Veg
D159456099,Other
B678934572,Veg
D477137951,Other
E898686389,Veg
C910527631,Non-Veg
B540728922,Non-Veg
C519380218,Veg
A516932176,Non-Veg
A942089737,Non-Veg
D847110382,Non-Veg
D718103098,Non-Veg
C738438561,Veg
E822063766,Non-Veg
E935188873,Non-Veg
C890429217,Non-Veg
C223929442,Non-Veg
B583730358,Other
A299016482,Other
A960129476,Veg
D354446483,Veg
C242848620,Other
E399157207,Non-Veg
D191556881,Non-Veg
E955836722,Veg
A615520276,Other
C151986529,Veg
E199461642,Other
D494605073,Veg
B837318818,Veg
A319844877,Other
A301482602,Veg
C792646709,Other
A385126535,Veg
A421884665,Veg
C763775819,Other
C610190079,Non-Veg
A966915770,Non-Veg
D563480306,Veg
B982791731,Veg
C399329088,Non-Veg
D843728175,Non-Veg
D542997777,Veg
D120889074,Non-Veg
B192373140,Other
D425600475,Non-Veg
D299557278,Non-Veg
D734725813,Veg
E486368895,Non-Veg
D718353029,Non-Veg
A626848059,Other
E601146004,Non-Veg
E724793879,Veg
C542995605,Non-Veg
E730478276,Veg
E491291504,Non-Veg
E990293342,Veg
E471232417,Other
D141974044,Other
E225173619,Veg
B141949998,Veg
B887589263,Other
D241167761,Non-Veg
E438434869,Non-Veg
C930706407,Non-Veg
D203006721,Non-Veg
C285889134,Veg
E441332553,Other
D213967033,Veg
B884041205,Non-Veg
E733625758,Non-Veg
D802578568,Other
D591243882,Non-Veg
E883073365,Veg
C726769226,Veg
C161280691,Other
E980833567,Non-Veg
E616947375,Non-Veg
E423962119,Other
A414757257,Other
D198617400,Non-Veg
A190396440,Non-Veg
E906419309,Veg
C746184127,Other
B774390812,Non-Veg
D629765462,Veg
B763122901,Veg
C329201087,Veg
A428106996,Other
B479159060,Veg
D166404206,Other
B299451886,Veg
A999257246,Non-Veg
A307082551,Other
D242249018,Non-Veg
B913183255,Veg
A634570332,Non-Veg
A489729080,Non-Veg
D207804033,Other
C224396285,Non-Veg
E993552653,Veg
B703236127,Veg
D236195728,Non-Veg
A546606667,Veg
B282566994,Non-Veg
D771548588,Other
B797083774,Veg
D169534467,Non-Veg
C978262385,Veg
C879020411,Veg
A557047266,Veg
C423377631,Non-Veg
D340099163,Other
D413998402,Non-Veg
E739428534,Veg
A812834837,Non-Veg
E989138182,Veg
A987525824,Veg
D579587556,Non-Veg
C381043941,Non-Veg
B911864086,Veg
D817369616,Non-Veg
D866334699,Veg
B286167048,Veg
D705407942,Other
D736038658,Non-Veg
B417872697,Other
A445898034,Other
E494323680,Other
C538616715,Veg
A691918213,Non-Veg
D737813953,Non-Veg
E271768074,Other
B495482875,Veg
A668413076,Non-Veg
A476813796,Veg
E987983880,Non-Veg
D386557277,Veg
A671348163,Other
A964133024,Other
D755107497,Non-Veg
E908792012,Other
C803083607,Non-Veg
D482549892,Other
E781316972,Veg
B235224710,Other
E607264045,Veg
D555588211,Other
E989857250,Other
C513346355,Veg
B970498707,Non-Veg
C457147509,Non-Veg
A674351932,Other
C815382171,Veg
A696088270,Non-Veg
D808853632,Veg
E940470276,Veg
C372665619,Veg
A721801129,Veg
E108787083,Other
A716918998,Veg
D765246605,Other
B157260602,Other
C290082965,Other
C505257677,Other
C933692895,Other
A206539425,Veg
E847571478,Veg
D565411735,Other
D330591755,Non-Veg
A693025458,Non-Veg
A674944097,Non-Veg
E381806121,Veg
C793935115,Other
D797726218,Non-Veg
B410334296,Other
B646109695,Non-Veg
A306890710,Veg
D211076299,Non-Veg
A593790056,Veg
C991049795,Non-Veg
C101154028,Non-Veg
A878535558,Non-Veg
C228553376,Other
C313231573,Other
B725124595,Other
A371122639,Veg
C628084038,Non-Veg
E451503345,Other
E644103584,Veg
E563694428,Non-Veg
E743629423,Veg
C876643186,Other
D838618277,Non-Veg
C659371113,Other
C415781328,Veg
D132634191,Other
E673043345,Veg
A252749681,Other
C224898445,Non-Veg
B806676137,Veg
A209216990,Non-Veg
A966469045,Other
B306085374,Non-Veg
A273130816,Other
E849377524,Veg
D894367917,Other
C679469755,Non-Veg
A973372540,Veg
E986764940,Non-Veg
C786037160,Other
A325575648,Veg
A912093185,Veg
C355514490,Veg
C525733786,Other
B263712398,Non-Veg
D966612921,Other
B773479748,Non-Veg
C102362917,Veg
E104823952,Other
C375809709,Veg
E588474995,Veg
D620860650,Other
A260444105,Other
E226282230,Non-Veg
E804109533,Veg
D928782984,Veg
D192105147,Other
B742580908,Veg
C441543926,Non-Veg
B472740355,Other
D150413802,Other
C827729715,Veg
D306785430,Other
D639401457,Veg
D311189984,Veg
B474961119,Non-Veg
A894982667,Other
B723974009,Other
A260297192,Non-Veg
D892590340,Veg
E543331629,Other
A892508411,Non-Veg
E143813300,Other
C938062955,Non-Veg
C568712442,Other
A654226543,Veg
A313295019,Other
E501178967,Other
B145106383,Non-Veg
E180134618,Non-Veg
B332685637,Other
A906119208,Veg
D316691462,Veg
A718664151,Non-Veg
E761941153,Non-Veg
D316719366,Other
C966929940,Veg
A927378777,Other
A278898265,Non-Veg
D606818899,Veg
B611319472,Veg
A266821923,Other
A939084985,Veg
C816073798,Other
E176159914,Other
A131839255,Veg
A753652217,Non-Veg
B125902645,Other
C663097101,Veg
A622510293,Other
A886710290,Non-Veg
D982577275,Non-Veg
E936167823,Veg
B545805653,Non-Veg
B261126536,Non-Veg
C851813282,Non-Veg
A202081543,Non-Veg
D404398927,Veg
E533760876,Other
C608326313,Veg
E398004093,Veg
A898099168,Veg
B137646960,Non-Veg
B353536486,Veg
A788236554,Other
B816532827,Non-Veg
B692033247,Other
B297329777,Other
E112395646,Veg
D174052313,Veg
E587605407,Non-Veg
B681788687,Non-Veg
C532736127,Non-Veg
B994577921,Other
D637488980,Veg
D425578239,Other
E634350953,Veg
D431157922,Non-Veg
C822073853,Non-Veg
A345381082,Other
E290396727,Veg
E517386115,Veg
C365099860,Non-Veg
A754374829,Other
A370841693,Other
B335818519,Other
A581011308,Other
D521375348,Non-Veg
B436592314,Non-Veg
D178332738,Veg
B760096729,Other
C829907932,Veg
C292932140,Other
E536834847,Veg
D685645994,Veg
B461557722,Veg
E227041158,Other
E693898867,Non-Veg
B705565083,Veg
D322290015,Other
B179316438,Other
B331515210,Other
A275861619,Other
E239639727,Non-Veg
B964060439,Veg
B271505173,Veg
E487778336,Other
D146249646,Other
A357926355,Veg
B237287773,Non-Veg
A500802916,Other
E773564668,Veg
C776720845,Other
D554436127,Veg
C333087239,Other
A500602078,Non-Veg
E375212315,Non-Veg
C635823989,Other
C212411643,Other
B398997870,Non-Veg
B317614673,Non-Veg
E298624395,Non-Veg
B696641480,Non-Veg
A478145242,Other
E157489608,Veg
B103214768,Non-Veg
C676551146,Non-Veg
A215743868,Other
C540357697,Non-Veg
B593586639,Veg
B794343254,Other
A849999790,Non-Veg
C991052762,Other
E520360769,Non-Veg
B738966381,Veg
C693674307,Veg
B534145081,Non-Veg
A123531671,Veg
B993190288,Veg
A774012916,Non-Veg
E806121886,Non-Veg
B779255262,Other
D631730565,Other
E440912419,Non-Veg
C601016915,Veg
E900565662,Veg
D128733418,Veg
C624456459,Veg
E567684271,Non-Veg
D297908691,Veg
A744225553,Veg
A643293024,Non-Veg
B917104133,Other
E205834281,Non-Veg
D360362236,Veg
A375191928,Other
C535440714,Other
B125000791,Veg
A347320486,Other
B985094596,Veg
E349352439,Non-Veg
A989320233,Non-Veg
D563696978,Other
E515543729,Other
B933599148,Non-Veg
A415431755,Non-Veg
B930106254,Non-Veg
D179606177,Veg
A160697941,Other
B236309036,Non-Veg
D184317065,Non-Veg
B433887073,Other
D782070627,Other
D702228118,Other
D860862992,Veg
B595599506,Non-Veg
C215292688,Veg
E953923155,Non-Veg
D372414819,Non-Veg
E661859850,Non-Veg
E598448605,Other
C955606969,Non-Veg
E803217583,Veg
B105502493,Other
A551323655,Other
A564097873,Veg
D566591323,Other
E860656410,Non-Veg
C593285408,Non-Veg
C386445819,Veg
E871560991,Veg
D328314112,Other
D845362314,Non-Veg
A883888469,Other
E697483900,Veg
C191160622,Veg
C919237297,Other
A714870766,Other
D408467703,Non-Veg
D691691575,Other
A620007828,Other
C206857058,Non-Veg
E622205503,Other
C627542931,Other
E701532391,Non-Veg
D293275092,Other
B221413779,Veg
D365010113,Other
B823971522,Non-Veg
B899555825,Non-Veg
A949971108,Veg
B185094215,Veg
D369944839,Veg
C761459421,Other
A310303662,Other
C230704876,Non-Veg
B985556038,Other
A642796170,Other
E844488900,Non-Veg
D875656512,Non-Veg
A943261351,Veg
B294552854,Other
D728779567,Other
A826890653,Non-Veg
D282892626,Non-Veg
A402677644,Non-Veg
E549990620,Veg
E815377520,Non-Veg
A456380197,Non-Veg
A227334503,Non-Veg
C420384348,Other
C811184447,Non-Veg
E107454117,Non-Veg
E998086650,Non-Veg
A947567788,Non-Veg
D632776790,Other
E999078327,Other
E849020418,Non-Veg
D134891285,Veg
C419049676,Non-Veg
D338024377,Non-Veg
D896912068,Other
B663687592,Veg
E848335094,Veg
B911037684,Other
D394972620,Other
B465008210,Veg
B130230566,Veg
B830105148,Other
D877424430,Other
E689526597,Non-Veg
C594852170,Veg
E597569979,Non-Veg
B767504490,Other
B889984930,Veg
E745664346,Other
D271490728,Veg
B134967719,Non-Veg
B243745734,Non-Veg
D296191364,Other
A220068347,Other
E571488574,Other
C120344269,Other
C422152850,Non-Veg
A537198347,Non-Veg
D616724078,Other
D384447600,Other
B306790759,Veg
E827269907,Veg
B210571185,Other
C714085965,Non-Veg
C532459303,Veg
C496515457,Veg
E430137118,Veg
E359707731,Veg
C401037125,Veg
A706433000,Veg
D375654656,Non-Veg
A935922733,Veg
C993413109,Non-Veg
B686752562,Veg
A327550602,Non-Veg
C838758973,Non-Veg
A939111366,Non-Veg
E650740837,Other
B173603425,Other
D959146593,Veg
A730349585,Non-Veg
C224512112,Other
D721116727,Non-Veg
D275532662,Veg
A626966805,Non-Veg
C641091831,Other
B489807426,Other
A272589812,Other
E580998308,Non-Veg
E887283586,Other
A169542310,Veg
C352892189,Veg
B834404521,Veg
B750668130,Non-Veg
D275300959,Non-Veg
B403018642,Other
C622018712,Non-Veg
A570754683,Other
D540548202,Non-Veg
E626709601,Veg
E374886779,Other
D641909119,Other
A460204567,Non-Veg
A454427470,Non-Veg
C156499101,Non-Veg
C880230325,Non-Veg
E956986770,Non-Veg
C660405379,Veg
C216812914,Other
B896162373,Other
A872796941,Non-Veg
E246955318,Veg
C195842512,Non-Veg
C780880891,Veg
B546197688,Non-Veg
C395204095,Other
D688034606,Other
D936026581,Non-Veg
D722149359,Non-Veg
A535826610,Veg
D980126281,Veg
C224348377,Veg
D607499204,Other
A889513637,Other
B706929939,Other
B387661285,Other
A263637249,Veg
D708246023,Veg
A826373793,Other
C835001959,Veg
D559749134,Veg
C887622931,Veg
D112688572,Non-Veg
B383542978,Veg
B937782970,Non-Veg
D587523707,Other
B159298435,Other
D942341136,Other
C476178926,Non-Veg
A943417971,Other
D337642775,Veg
D542940537,Other
A952885091,Non-Veg
A686297244,Veg
A524125087,Other
E373720031,Non-Veg
C783748404,Veg
C482404160,Veg
B988140724,Other
C366648917,Veg
D890386787,Veg
C417078632,Other
D698256459,Veg
D368042539,Other
B357203927,Other
D151935924,Non-Veg
E800400508,Other
A561893936,Other
C798856853,Other
E554578656,Other
A687980315,Veg
C824597680,Non-Veg
C111163565,Non-Veg
B781458033,Veg
B245743688,Other
A247269603,Veg
B220128506,Non-Veg
B659552833,Non-Veg
D928996029,Veg
D150410518,Other
E523160362,Non-Veg
C528006488,Veg
E162403159,Veg
A687794041,Non-Veg
B859498465,Veg
C598355038,Other
E344158750,Other
B627531816,Veg
B624042752,Non-Veg
A270778311,Other
D999313646,Other
E181284427,Veg
C590188152,Veg
B747924061,Other
E304778698,Non-Veg
A575934762,Other
A860536078,Other
C880369867,Non-Veg
C467155848,Veg
A797723764,Veg
E524813138,Non-Veg
C464297366,Veg
A347470700,Non-Veg
C496779814,Veg
B564971163,Other
D720326847,Other
A189066115,Other
E254133776,Veg
B201729275,Non-Veg
D567842345,Other
A310244099,Other
E645362494,Veg
C927289224,Other
B249574521,Other
B817761263,Veg
B811341600,Non-Veg
E234877952,Veg
E857104700,Veg
D290985669,Veg
E952699131,Other
A646404513,Non-Veg
C252964826,Other
A719588418,Non-Veg
D521415684,Other
A153778668,Non-Veg
C782413145,Other
A911632470,Veg
A369984872,Non-Veg
D388436815,Veg
C270380890,Non-Veg
A185068706,Veg
E351623744,Veg
B979167025,Veg
C344197210,Veg
B219780294,Veg
A126014201,Non-Veg
A959824533,Other
C819610262,Non-Veg
E308521245,Veg
E183343215,Non-Veg
B251663455,Veg
C790688852,Veg
A483088327,Other
A414216864,Other
D289069994,Veg
A251908129,Non-Veg
E782906501,Veg
B351337175,Veg
B460046028,Other
D105910398,Veg
B419208264,Other
B636275966,Veg
D286559013,Non-Veg
A154549208,Non-Veg
D938211516,Veg
C268341875,Other
A979483773,Veg
B821797609,Other
C368470809,Non-Veg
D563971091,Other
B930050637,Other
E121222490,Non-Veg
E350812705,Other
C904545036,Veg
C322376813,Veg
B475733942,Other
A929931995,Veg
C507421942,Non-Veg
D691801063,Other
E839272528,Veg
D808182061,Veg
B406682394,Veg
D915142733,Non-Veg
E601956028,Non-Veg
A847854633,Veg
E506540955,Non-Veg
A341213826,Other
A289641680,Non-Veg
C111973197,Veg
A905756818,Veg
B998617043,Veg
D311145208,Other
A277778864,Other
C713401542,Other
C166728975,Non-Veg
E184783588,Veg
D396319787,Veg
A645937666,Other
C387813120,Veg
A583444938,Other
C176799953,Non-Veg
B608419255,Veg
E846375627,Non-Veg
E283758858,Other
E557292146,Other
C513122236,Non-Veg
B553197754,Other
C399110100,Non-Veg
E107513020,Other
E652225755,Other
D269348738,Other
A740993934,Veg
C164500192,Other
C851771970,Non-Veg
B518849443,Other
C389592029,Other
B432299563,Non-Veg
A536102924,Veg
D234014035,Veg
C566351836,Other
B118726156,Veg
E807122327,Non-Veg
C704560575,Veg
D667248157,Other
E295243577,Non-Veg
E584237139,Veg
A973654814,Non-Veg
E662408034,Non-Veg
A671027585,Non-Veg
A101482014,Non-Veg
A255197281,Veg
B984466124,Other
D935396651,Non-Veg
C547222082,Non-Veg
D593572438,Other
D783274576,Veg
E272720531,Veg
D958538409,Non-Veg
E768515090,Non-Veg
A915626549,Veg
A248864640,Other
C821601869,Veg
C262104274,Other
A341713067,Non-Veg
B696643710,Veg
A240241509,Non-Veg
C512265148,Non-Veg
A841809249,Other
C447911508,Other
D224544108,Non-Veg
D736758621,Veg
D765165153,Other
C692137458,Non-Veg
C539610527,Non-Veg
D319806305,Veg
B579053061,Veg
A841778730,Veg
A754912384,Veg
E310080076,Other
A154162303,Non-Veg
A942686963,Non-Veg
E650816056,Non-Veg
A693415288,Non-Veg
D719209690,Other
E533794097,Veg
B201774656,Other
A259970952,Other
D577221015,Other
B546696913,Veg
A286912502,Veg
D699116293,Veg
C129523253,Non-Veg
D119711958,Non-Veg
A779914922,Other
D713513913,Other
C875848182,Other
E152331105,Non-Veg
A840208328,Non-Veg
B797296541,Non-Veg
A679254680,Non-Veg
A965946928,Other
D796307202,Non-Veg
E979363888,Veg
E187819451,Veg
E963638701,Other
D424883760,Veg
B300303732,Other
E765005353,Other
E422334820,Other
A796515508,Veg
C300280855,Veg
D938354499,Other
B857248784,Veg
A862503097,Non-Veg
A609866737,Veg
B947223604,Other
D420823594,Non-Veg
C637266219,Other
D428606986,Non-Veg
E122658301,Non-Veg
E671192955,Other
A854392863,Non-Veg
C669546053,Non-Veg
D979550740,Veg
E764778809,Non-Veg
D264535273,Non-Veg
B134885912,Non-Veg
D564244109,Non-Veg
B917670532,Other
B193775712,Non-Veg
A598475841,Non-Veg
D769019834,Non-Veg
C552166132,Veg
D639322263,Non-Veg
B703762250,Veg
A259230933,Veg
B607682631,Other
B485974738,Veg
A342496725,Other
E347149348,Veg
A204672478,Other
D254431554,Non-Veg
D786910242,Other
D612624171,Other
D185348595,Veg
C972641755,Non-Veg
A319014085,Other
E169575680,Non-Veg
D665168762,Non-Veg
E912545432,Veg
A432533936,Other
E989487705,Veg
D682975052,Other
E911570329,Non-Veg
E295013401,Non-Veg
D508919069,Non-Veg
A709038520,Non-Veg
D956065648,Other
E768150674,Veg
E786859117,Non-Veg
D942245723,Veg
C277725187,Veg
E569744931,Non-Veg
D483485813,Other
A575745536,Veg
B561020320,Non-Veg
D907669351,Non-Veg
E185202834,Other
B799300081,Non-Veg
A598438235,Veg
E840596048,Non-Veg
E868989210,Non-Veg
E174438655,Other
D455263095,Veg
B353542139,Other
D614812389,Non-Veg
C742206570,Veg
E855276041,Other
D189530120,Veg
A947935310,Veg
A913752953,Other
C255913184,Non-Veg
B648543529,Other
D690894031,Non-Veg
B813415083,Other
B474688063,Non-Veg
B419856413,Non-Veg
D847674578,Other
A705243869,Veg
C785911823,Other
B761220095,Non-Veg
C581547406,Non-Veg
B494064148,Non-Veg
A694298255,Other
E800907351,Other
C179224364,Other
A154128981,Other
E778020944,Other
E584081326,Other
D151523154,Non-Veg
A266158407,Other
D706512630,Veg
B621250160,Non-Veg
E402589003,Veg
A683913865,Non-Veg
C235061692,Non-Veg
C584323514,Other
B776108169,Non-Veg
E480599078,Veg
D882981321,Veg
C255996413,Non-Veg
E682263956,Other
D516256967,Veg
A819748064,Non-Veg
E742307941,Veg
D933854972,Other
D459554531,Veg
E840235196,Non-Veg
B559628095,Non-Veg
B121727961,Non-Veg
C396299333,Veg
E659751598,Veg
C782956724,Other
D740530106,Other
B726236865,Veg
C247904103,Other
D155365618,Veg
A144216645,Non-Veg
A623637601,Non-Veg
D874146428,Other
E382821493,Non-Veg
A156975446,Non-Veg
E202290938,Other
A790657081,Other
D212957389,Non-Veg
B961158314,Non-Veg
B145967624,Non-Veg
B167880910,Other
E167041108,Non-Veg
C957233689,Other
A265278424,Other
D521563919,Veg
C270869685,Other
C590421508,Other
D668083484,Other
A565904874,Other
A716847468,Veg
C849134927,Other
E744660301,Other
D244952382,Other
B321215184,Veg
A696049332,Veg
A342406461,Veg
E721726675,Veg
A794129675,Other
A903990547,Other
D440948531,Other
